Customer Id,Gender,Age,City,Signup Date,Order Id,Order Date,Restaurant Name,Dish Name,Category,Quantity,Price,Payment Method,Order Frequency,Last Order Date,Loyalty Points,Churned,Rating,Rating Date,Delivery Status
C3484,Male,Senior,Peshawar,"August 2, 2025",O7484,"September 1, 2023",Subway,Pasta,Fast Food,3,"$1,135.18",Cash,2,"October 1, 2024",113,Active,2,"November 29, 2024",Cancelled
C5566,Other,Teenager,Islamabad,"March 25, 2024",O9566,"September 1, 2023",Subway,Pasta,Dessert,5,$362.35,Cash,23,"February 28, 2025",309,Active,5,"January 3, 2025",Delayed
C5186,Female,Adult,Peshawar,"October 27, 2023",O9186,"September 2, 2023",Subway,Pizza,Continental,2,$158.21,Cash,8,"December 27, 2024",321,Active,3,"February 12, 2025",Delayed
C5132,Male,Teenager,Lahore,"September 13, 2024",O9132,"September 2, 2023",Subway,Burger,Fast Food,2,$941.02,Wallet,5,"July 18, 2025",468,Active,1,"February 27, 2025",Delivered
C2398,Other,Senior,Islamabad,"December 29, 2023",O6398,"September 3, 2023",Subway,Pasta,Chinese,1,"$1,187.79",Cash,41,"July 5, 2025",22,Inactive,2,"December 13, 2024",Cancelled
C2631,Female,Adult,Lahore,"November 8, 2024",O6631,"September 3, 2023",Subway,Pasta,Continental,2,"$1,174.62",Card,50,"February 11, 2025",64,Active,5,"March 24, 2025",Cancelled
C5223,Other,Adult,Multan,"November 1, 2023",O9223,"September 4, 2023",Subway,Fries,Chinese,3,"$1,142.45",Wallet,9,"September 8, 2024",397,Inactive,1,"March 20, 2025",Delayed
C4636,Female,Teenager,Lahore,"January 27, 2024",O8636,"September 4, 2023",Subway,Pasta,Fast Food,4,"$1,303.08",Wallet,19,"July 9, 2025",62,Active,1,"April 8, 2025",Delayed
C3087,Female,Adult,Peshawar,"May 5, 2025",O7087,"September 4, 2023",Subway,Pizza,Italian,2,$526.39,Wallet,7,"June 22, 2025",83,Inactive,1,"April 4, 2025",Delayed
C1434,Other,Senior,Multan,"March 16, 2024",O5434,"September 5, 2023",Subway,Burger,Chinese,4,$949.24,Card,21,"June 15, 2025",264,Active,2,"November 21, 2024",Cancelled
C3992,Male,Teenager,Lahore,"July 21, 2024",O7992,"September 5, 2023",Subway,Fries,Italian,5,$904.16,Card,10,"February 20, 2025",118,Inactive,4,"February 3, 2025",Delayed
C4725,Other,Senior,Islamabad,"December 10, 2023",O8725,"September 5, 2023",Subway,Pizza,Continental,4,$321.23,Wallet,32,"March 17, 2025",145,Inactive,2,"June 6, 2025",Delivered
C6640,Female,Adult,Karachi,"January 31, 2025",O10640,"September 6, 2023",Subway,Pasta,Italian,1,$368.03,Cash,25,"December 19, 2024",83,Inactive,4,"December 21, 2024",Delayed
C1847,Male,Senior,Lahore,"March 1, 2024",O5847,"September 8, 2023",Subway,Fries,Continental,3,"$1,097.28",Card,20,"September 22, 2024",22,Active,5,"November 30, 2024",Delayed
C6999,Female,Adult,Multan,"May 16, 2024",O10999,"September 8, 2023",Subway,Sandwich,Continental,2,"$1,033.59",Card,1,"January 16, 2025",255,Active,1,"October 6, 2024",Delayed
C5637,Male,Senior,Lahore,"November 29, 2023",O9637,"September 9, 2023",Subway,Fries,Continental,3,$440.00,Wallet,11,"December 23, 2024",497,Active,3,"January 13, 2025",Delivered
C5088,Other,Senior,Lahore,"September 25, 2023",O9088,"September 10, 2023",Subway,Pasta,Fast Food,5,"$1,397.42",Card,18,"August 27, 2024",36,Active,2,"March 11, 2025",Cancelled
C1075,Male,Adult,Lahore,"September 24, 2023",O5075,"September 10, 2023",Subway,Pasta,Continental,2,"$1,452.79",Cash,30,"October 6, 2024",382,Active,4,"April 12, 2025",Cancelled
C5413,Other,Teenager,Islamabad,"November 16, 2024",O9413,"September 10, 2023",Subway,Pasta,Chinese,3,$460.45,Card,40,"November 23, 2024",4,Active,4,"May 3, 2025",Cancelled
C6145,Male,Senior,Multan,"September 30, 2023",O10145,"September 10, 2023",Subway,Fries,Continental,1,$512.77,Cash,18,"January 1, 2025",434,Inactive,1,"January 14, 2025",Cancelled
C6181,Other,Adult,Karachi,"April 5, 2024",O10181,"September 12, 2023",Subway,Fries,Chinese,5,$752.80,Card,33,"April 19, 2025",76,Inactive,4,"August 30, 2024",Delivered
C3778,Female,Teenager,Lahore,"January 12, 2024",O7778,"September 13, 2023",Subway,Sandwich,Chinese,4,$802.86,Wallet,44,"September 24, 2024",97,Active,4,"May 21, 2025",Delayed
C5964,Male,Senior,Karachi,"February 3, 2025",O9964,"September 13, 2023",Subway,Pasta,Italian,3,"$1,382.02",Wallet,6,"March 5, 2025",26,Inactive,1,"June 6, 2025",Cancelled
C6335,Other,Senior,Lahore,"September 21, 2023",O10335,"September 13, 2023",Subway,Burger,Continental,1,$390.24,Cash,49,"February 15, 2025",180,Inactive,1,"October 12, 2024",Delayed
C3605,Female,Adult,Lahore,"March 8, 2024",O7605,"September 13, 2023",Subway,Fries,Italian,5,"$1,070.43",Wallet,20,"August 9, 2025",248,Active,4,"September 1, 2024",Delayed
C4282,Female,Senior,Lahore,"August 21, 2024",O8282,"September 14, 2023",Subway,Pasta,Fast Food,4,"$1,125.30",Cash,1,"February 10, 2025",10,Inactive,2,"April 25, 2025",Cancelled
C5563,Male,Teenager,Karachi,"July 4, 2024",O9563,"September 14, 2023",Subway,Burger,Fast Food,2,$502.90,Wallet,32,"April 3, 2025",189,Inactive,2,"May 5, 2025",Delivered
C6797,Other,Senior,Peshawar,"September 21, 2023",O10797,"September 14, 2023",Subway,Pizza,Italian,3,"$1,262.54",Card,39,"October 24, 2024",114,Active,1,"April 27, 2025",Cancelled
C3507,Male,Senior,Islamabad,"October 12, 2023",O7507,"September 14, 2023",Subway,Pasta,Fast Food,3,"$1,023.64",Wallet,24,"July 17, 2025",443,Active,5,"February 11, 2025",Delayed
C1366,Other,Senior,Multan,"October 26, 2024",O5366,"September 15, 2023",Subway,Burger,Chinese,5,$532.27,Cash,4,"May 30, 2025",9,Active,1,"August 3, 2025",Cancelled
C4516,Other,Senior,Islamabad,"January 26, 2025",O8516,"September 15, 2023",Subway,Burger,Continental,4,"$1,364.01",Wallet,48,"December 1, 2024",165,Inactive,1,"April 24, 2025",Delivered
C6840,Other,Senior,Multan,"May 27, 2024",O10840,"September 15, 2023",Subway,Burger,Chinese,2,$489.76,Wallet,26,"September 19, 2024",120,Active,5,"April 25, 2025",Cancelled
C4472,Male,Adult,Multan,"August 23, 2024",O8472,"September 16, 2023",Subway,Burger,Italian,4,"$1,161.70",Wallet,21,"October 11, 2024",177,Active,5,"April 17, 2025",Delivered
C2711,Other,Adult,Islamabad,"August 26, 2023",O6711,"September 16, 2023",Subway,Burger,Continental,2,$647.62,Wallet,16,"October 17, 2024",375,Inactive,5,"March 22, 2025",Delayed
C1053,Female,Senior,Islamabad,"May 8, 2024",O5053,"September 16, 2023",Subway,Sandwich,Continental,1,"$1,094.10",Wallet,39,"December 28, 2024",110,Active,4,"October 10, 2024",Delayed
C6159,Female,Adult,Islamabad,"February 5, 2024",O10159,"September 17, 2023",Subway,Fries,Chinese,2,$831.60,Wallet,12,"December 19, 2024",44,Active,4,"September 8, 2024",Delayed
C1197,Female,Senior,Islamabad,"January 27, 2025",O5197,"September 18, 2023",Subway,Fries,Continental,2,$125.86,Wallet,7,"October 22, 2024",148,Inactive,4,"October 17, 2024",Delivered
C6356,Other,Teenager,Karachi,"October 28, 2024",O10356,"September 18, 2023",Subway,Sandwich,Continental,1,$284.05,Cash,2,"October 8, 2024",459,Inactive,1,"November 15, 2024",Cancelled
C4941,Other,Senior,Karachi,"December 3, 2023",O8941,"September 18, 2023",Subway,Pasta,Fast Food,3,"$1,214.61",Card,5,"May 28, 2025",330,Inactive,4,"January 22, 2025",Delayed
C6533,Female,Adult,Lahore,"August 8, 2025",O10533,"September 18, 2023",Subway,Fries,Continental,5,$233.74,Card,15,"September 23, 2024",148,Active,4,"October 30, 2024",Cancelled
C3120,Male,Adult,Lahore,"December 2, 2023",O7120,"September 18, 2023",Subway,Fries,Chinese,5,"$1,117.95",Cash,6,"April 27, 2025",477,Active,1,"February 25, 2025",Delivered
C6702,Female,Senior,Peshawar,"May 31, 2024",O10702,"September 19, 2023",Subway,Sandwich,Dessert,1,$839.84,Card,46,"May 24, 2025",426,Active,3,"December 28, 2024",Delivered
C5858,Female,Adult,Multan,"June 14, 2025",O9858,"September 19, 2023",Subway,Burger,Chinese,2,$946.03,Card,32,"December 9, 2024",193,Inactive,5,"December 17, 2024",Delayed
C1814,Female,Adult,Karachi,"January 3, 2024",O5814,"September 20, 2023",Subway,Pizza,Continental,5,$695.11,Wallet,13,"April 29, 2025",17,Inactive,2,"April 25, 2025",Delayed
C3632,Male,Senior,Lahore,"August 6, 2024",O7632,"September 20, 2023",Subway,Fries,Italian,1,$490.52,Card,30,"October 31, 2024",371,Inactive,5,"January 10, 2025",Delayed
C5239,Female,Teenager,Lahore,"September 4, 2024",O9239,"September 20, 2023",Subway,Burger,Dessert,1,$102.75,Wallet,33,"December 9, 2024",204,Inactive,5,"November 10, 2024",Cancelled
C6412,Female,Adult,Islamabad,"October 14, 2023",O10412,"September 20, 2023",Subway,Sandwich,Chinese,4,"$1,491.60",Cash,20,"June 25, 2025",436,Active,4,"July 28, 2025",Delivered
C6698,Male,Adult,Lahore,"April 5, 2025",O10698,"September 21, 2023",Subway,Burger,Chinese,1,$829.09,Cash,20,"May 1, 2025",228,Inactive,4,"January 11, 2025",Delivered
C4787,Other,Teenager,Multan,"July 15, 2024",O8787,"September 22, 2023",Subway,Sandwich,Italian,4,$160.81,Cash,2,"October 16, 2024",152,Active,1,"April 10, 2025",Cancelled
C3427,Female,Senior,Karachi,"February 12, 2025",O7427,"September 22, 2023",Subway,Sandwich,Fast Food,1,"$1,340.07",Cash,36,"December 17, 2024",347,Active,1,"March 15, 2025",Cancelled
C3808,Female,Teenager,Islamabad,"February 13, 2025",O7808,"September 24, 2023",Subway,Burger,Dessert,3,$121.03,Card,21,"April 11, 2025",69,Active,5,"August 15, 2025",Cancelled
C4051,Male,Senior,Lahore,"July 25, 2025",O8051,"September 24, 2023",Subway,Burger,Dessert,1,"$1,376.40",Wallet,42,"July 21, 2025",76,Inactive,1,"February 15, 2025",Cancelled
C4683,Other,Senior,Karachi,"February 2, 2024",O8683,"September 24, 2023",Subway,Pizza,Chinese,1,$273.98,Card,37,"September 2, 2024",173,Active,5,"September 25, 2024",Cancelled
C3431,Other,Senior,Peshawar,"July 7, 2025",O7431,"September 24, 2023",Subway,Pizza,Chinese,5,$570.24,Cash,16,"February 11, 2025",21,Inactive,3,"August 13, 2025",Cancelled
C6345,Male,Senior,Multan,"July 1, 2024",O10345,"September 25, 2023",Subway,Fries,Italian,2,"$1,164.01",Cash,5,"December 18, 2024",187,Inactive,3,"November 24, 2024",Delivered
C6055,Other,Adult,Islamabad,"June 10, 2024",O10055,"September 26, 2023",Subway,Sandwich,Continental,2,"$1,428.87",Cash,50,"April 12, 2025",4,Active,4,"April 14, 2025",Delayed
C5798,Other,Senior,Peshawar,"March 7, 2025",O9798,"September 26, 2023",Subway,Pasta,Italian,5,"$1,173.77",Card,19,"August 22, 2024",174,Inactive,4,"March 13, 2025",Cancelled
C1878,Other,Teenager,Multan,"September 8, 2023",O5878,"September 26, 2023",Subway,Fries,Chinese,2,"$1,421.08",Card,12,"March 9, 2025",116,Active,2,"April 8, 2025",Delayed
C6531,Female,Adult,Multan,"July 14, 2025",O10531,"September 27, 2023",Subway,Fries,Italian,1,$908.40,Cash,47,"October 4, 2024",145,Active,3,"December 1, 2024",Delivered
C6518,Other,Teenager,Islamabad,"July 6, 2024",O10518,"September 27, 2023",Subway,Sandwich,Continental,3,$925.84,Card,49,"April 19, 2025",81,Inactive,5,"May 11, 2025",Delayed
C1877,Male,Teenager,Multan,"January 30, 2024",O5877,"September 28, 2023",Subway,Burger,Dessert,3,$717.91,Card,29,"January 19, 2025",493,Active,5,"January 20, 2025",Delayed
C3638,Male,Adult,Islamabad,"July 23, 2025",O7638,"September 28, 2023",Subway,Fries,Dessert,1,$126.70,Wallet,11,"May 16, 2025",389,Inactive,5,"September 5, 2024",Delayed
C6602,Male,Teenager,Lahore,"October 17, 2023",O10602,"September 28, 2023",Subway,Pasta,Fast Food,5,"$1,223.45",Card,17,"January 28, 2025",310,Inactive,1,"April 26, 2025",Delivered
C5325,Female,Teenager,Peshawar,"December 20, 2024",O9325,"September 30, 2023",Subway,Fries,Dessert,4,$777.89,Cash,14,"May 11, 2025",333,Inactive,2,"September 28, 2024",Delivered
C1303,Male,Teenager,Lahore,"June 23, 2025",O5303,"October 2, 2023",Subway,Fries,Dessert,4,"$1,007.04",Cash,22,"February 27, 2025",18,Inactive,3,"November 13, 2024",Delayed
C6045,Female,Teenager,Multan,"June 14, 2025",O10045,"October 2, 2023",Subway,Fries,Dessert,1,$184.69,Cash,25,"November 27, 2024",21,Inactive,2,"December 3, 2024",Delivered
C5077,Male,Adult,Multan,"January 16, 2024",O9077,"October 3, 2023",Subway,Pasta,Italian,5,"$1,232.59",Cash,49,"October 30, 2024",43,Active,3,"January 21, 2025",Delayed
C5812,Male,Adult,Multan,"February 7, 2024",O9812,"October 3, 2023",Subway,Burger,Fast Food,5,$918.17,Card,30,"April 30, 2025",347,Inactive,3,"May 27, 2025",Delayed
C6696,Other,Senior,Karachi,"May 15, 2024",O10696,"October 3, 2023",Subway,Sandwich,Dessert,5,"$1,184.79",Cash,35,"November 9, 2024",315,Inactive,5,"May 30, 2025",Delayed
C6515,Female,Teenager,Multan,"April 2, 2025",O10515,"October 6, 2023",Subway,Pizza,Italian,4,$197.71,Cash,20,"January 5, 2025",140,Inactive,3,"September 6, 2024",Delivered
C5441,Female,Adult,Karachi,"September 2, 2023",O9441,"October 7, 2023",Subway,Sandwich,Continental,1,$504.21,Wallet,37,"February 21, 2025",467,Active,5,"December 7, 2024",Delayed
C6315,Male,Senior,Karachi,"April 25, 2024",O10315,"October 8, 2023",Subway,Sandwich,Chinese,5,$914.58,Cash,11,"October 23, 2024",500,Inactive,5,"January 25, 2025",Cancelled
C5516,Other,Senior,Multan,"June 22, 2025",O9516,"October 9, 2023",Subway,Pasta,Italian,2,$948.70,Cash,14,"October 29, 2024",221,Active,1,"December 17, 2024",Delayed
C6537,Female,Senior,Multan,"October 18, 2024",O10537,"October 9, 2023",Subway,Pizza,Dessert,5,$623.82,Wallet,28,"December 19, 2024",419,Active,1,"June 22, 2025",Delivered
C1606,Female,Teenager,Multan,"December 6, 2023",O5606,"October 9, 2023",Subway,Fries,Fast Food,5,$374.54,Cash,26,"October 24, 2024",442,Active,1,"February 27, 2025",Delayed
C2651,Other,Adult,Islamabad,"June 19, 2025",O6651,"October 11, 2023",Subway,Pasta,Continental,3,$569.69,Card,2,"February 13, 2025",485,Inactive,4,"February 11, 2025",Delayed
C1832,Male,Adult,Islamabad,"December 8, 2024",O5832,"October 12, 2023",Subway,Sandwich,Dessert,3,"$1,420.40",Wallet,49,"September 2, 2024",250,Active,1,"July 31, 2025",Delayed
C2640,Female,Teenager,Islamabad,"June 1, 2025",O6640,"October 13, 2023",Subway,Pasta,Dessert,1,$685.31,Wallet,31,"September 1, 2024",50,Active,5,"August 6, 2025",Cancelled
C3394,Male,Senior,Peshawar,"August 3, 2025",O7394,"October 14, 2023",Subway,Pasta,Italian,3,"$1,295.91",Wallet,50,"August 25, 2024",424,Active,5,"July 27, 2025",Cancelled
C3265,Female,Teenager,Islamabad,"November 15, 2024",O7265,"October 14, 2023",Subway,Sandwich,Italian,5,$564.16,Wallet,14,"January 3, 2025",379,Inactive,2,"April 6, 2025",Delayed
C4940,Other,Senior,Multan,"December 19, 2023",O8940,"October 15, 2023",Subway,Burger,Dessert,2,$923.74,Cash,40,"March 19, 2025",118,Inactive,3,"October 30, 2024",Cancelled
C4061,Other,Teenager,Islamabad,"May 21, 2025",O8061,"October 16, 2023",Subway,Pizza,Italian,2,"$1,242.00",Card,8,"January 2, 2025",251,Active,4,"January 23, 2025",Delayed
C1912,Female,Senior,Peshawar,"October 28, 2024",O5912,"October 16, 2023",Subway,Pasta,Continental,4,"$1,153.33",Card,35,"January 26, 2025",423,Inactive,3,"March 7, 2025",Cancelled
C1779,Female,Teenager,Lahore,"May 16, 2024",O5779,"October 17, 2023",Subway,Fries,Fast Food,4,$693.04,Wallet,13,"July 29, 2025",452,Active,2,"September 26, 2024",Delayed
C1096,Male,Senior,Lahore,"September 29, 2023",O5096,"October 18, 2023",Subway,Pasta,Fast Food,5,"$1,321.40",Card,20,"February 28, 2025",482,Active,5,"December 14, 2024",Delayed
C5344,Male,Teenager,Multan,"March 6, 2025",O9344,"October 18, 2023",Subway,Fries,Dessert,2,"$1,302.76",Cash,29,"August 24, 2024",410,Inactive,4,"July 21, 2025",Delayed
C2477,Female,Senior,Islamabad,"May 20, 2025",O6477,"October 19, 2023",Subway,Sandwich,Chinese,3,"$1,319.53",Card,44,"May 17, 2025",129,Inactive,2,"October 3, 2024",Cancelled
C6889,Other,Adult,Multan,"May 15, 2024",O10889,"October 20, 2023",Subway,Burger,Continental,3,$700.13,Cash,28,"April 8, 2025",348,Inactive,3,"September 5, 2024",Cancelled
C4539,Other,Adult,Peshawar,"May 21, 2024",O8539,"October 21, 2023",Subway,Pasta,Chinese,1,"$1,425.71",Card,18,"February 23, 2025",26,Active,4,"June 10, 2025",Delayed
C1239,Other,Teenager,Karachi,"January 2, 2025",O5239,"October 21, 2023",Subway,Fries,Italian,5,$232.07,Wallet,46,"January 15, 2025",180,Inactive,2,"January 30, 2025",Cancelled
C4009,Female,Teenager,Peshawar,"December 31, 2023",O8009,"October 23, 2023",Subway,Burger,Dessert,4,$990.40,Cash,30,"September 25, 2024",88,Inactive,4,"June 23, 2025",Cancelled
C2285,Male,Adult,Lahore,"May 2, 2025",O6285,"October 23, 2023",Subway,Sandwich,Italian,2,$641.06,Wallet,24,"October 23, 2024",407,Active,3,"July 21, 2025",Cancelled
C2708,Other,Teenager,Islamabad,"February 28, 2025",O6708,"October 23, 2023",Subway,Fries,Chinese,4,$293.46,Wallet,31,"April 23, 2025",193,Active,4,"March 1, 2025",Cancelled
C5541,Female,Senior,Islamabad,"December 25, 2024",O9541,"October 23, 2023",Subway,Fries,Continental,5,$210.10,Wallet,50,"November 14, 2024",77,Inactive,4,"March 1, 2025",Cancelled
C3760,Other,Senior,Lahore,"October 30, 2023",O7760,"October 23, 2023",Subway,Pasta,Fast Food,1,"$1,022.96",Card,25,"January 7, 2025",61,Inactive,5,"August 8, 2025",Delivered
C2781,Female,Adult,Karachi,"April 3, 2025",O6781,"October 23, 2023",Subway,Sandwich,Italian,5,$841.99,Cash,23,"September 4, 2024",470,Inactive,1,"February 12, 2025",Delivered
C3255,Female,Senior,Islamabad,"October 14, 2023",O7255,"October 24, 2023",Subway,Burger,Chinese,4,$500.85,Wallet,35,"October 11, 2024",166,Active,5,"August 10, 2025",Delivered
C3667,Male,Teenager,Karachi,"March 28, 2024",O7667,"October 24, 2023",Subway,Pasta,Italian,2,"$1,061.01",Wallet,18,"December 28, 2024",383,Inactive,2,"February 24, 2025",Cancelled
C4266,Male,Senior,Multan,"July 21, 2024",O8266,"October 26, 2023",Subway,Sandwich,Fast Food,2,$185.45,Cash,25,"September 11, 2024",98,Inactive,4,"December 12, 2024",Delivered
C4562,Other,Senior,Karachi,"December 11, 2024",O8562,"October 27, 2023",Subway,Sandwich,Dessert,1,"$1,264.17",Card,15,"September 1, 2024",246,Active,4,"November 15, 2024",Delivered
C2044,Male,Senior,Peshawar,"July 26, 2025",O6044,"October 28, 2023",Subway,Fries,Dessert,3,$361.99,Wallet,15,"March 4, 2025",146,Inactive,4,"January 12, 2025",Delivered
C6848,Other,Senior,Peshawar,"June 27, 2024",O10848,"October 28, 2023",Subway,Pizza,Fast Food,4,$963.48,Cash,25,"June 22, 2025",274,Inactive,3,"January 27, 2025",Delivered
C3272,Male,Teenager,Islamabad,"September 30, 2024",O7272,"October 29, 2023",Subway,Pizza,Italian,2,"$1,053.87",Card,38,"September 13, 2024",411,Active,3,"September 3, 2024",Cancelled
C6930,Female,Adult,Lahore,"December 31, 2023",O10930,"October 29, 2023",Subway,Fries,Chinese,4,$910.23,Cash,23,"May 23, 2025",97,Active,5,"January 1, 2025",Cancelled
C5580,Male,Adult,Peshawar,"June 2, 2024",O9580,"October 29, 2023",Subway,Pizza,Continental,5,$544.34,Wallet,40,"September 20, 2024",74,Inactive,3,"April 25, 2025",Delayed
C4571,Other,Teenager,Islamabad,"May 6, 2024",O8571,"October 29, 2023",Subway,Pasta,Italian,1,$375.22,Cash,50,"April 17, 2025",435,Inactive,4,"November 4, 2024",Delayed
C1731,Female,Senior,Islamabad,"June 6, 2024",O5731,"October 29, 2023",Subway,Pasta,Continental,2,$793.33,Card,8,"December 30, 2024",499,Inactive,3,"November 25, 2024",Cancelled
C5467,Male,Senior,Multan,"August 22, 2024",O9467,"October 30, 2023",Subway,Pasta,Italian,2,$552.13,Cash,8,"November 14, 2024",321,Inactive,3,"March 31, 2025",Delayed
C4994,Female,Teenager,Multan,"April 2, 2025",O8994,"October 30, 2023",Subway,Burger,Dessert,1,"$1,217.19",Cash,7,"May 5, 2025",88,Active,2,"July 18, 2025",Delivered
C2966,Male,Teenager,Islamabad,"May 4, 2024",O6966,"October 30, 2023",Subway,Pizza,Italian,1,"$1,049.57",Card,11,"January 13, 2025",383,Active,5,"April 25, 2025",Delivered
C4746,Female,Senior,Peshawar,"May 2, 2024",O8746,"October 31, 2023",Subway,Pizza,Dessert,1,"$1,362.27",Wallet,13,"May 27, 2025",71,Inactive,3,"November 2, 2024",Cancelled
C2405,Other,Adult,Islamabad,"May 24, 2025",O6405,"October 31, 2023",Subway,Sandwich,Dessert,1,"$1,468.01",Cash,12,"December 30, 2024",312,Active,3,"August 1, 2025",Cancelled
C4839,Other,Adult,Islamabad,"June 7, 2025",O8839,"November 1, 2023",Subway,Pizza,Continental,3,"$1,120.67",Wallet,20,"December 18, 2024",446,Active,1,"May 17, 2025",Delayed
C3018,Male,Adult,Lahore,"December 25, 2023",O7018,"November 3, 2023",Subway,Pasta,Chinese,4,$443.28,Cash,16,"February 7, 2025",415,Inactive,4,"May 2, 2025",Cancelled
C4059,Other,Adult,Karachi,"January 7, 2024",O8059,"November 6, 2023",Subway,Pasta,Chinese,1,$193.63,Wallet,44,"August 16, 2025",384,Active,5,"August 5, 2025",Delayed
C3408,Male,Adult,Lahore,"August 5, 2025",O7408,"November 6, 2023",Subway,Pasta,Italian,2,$277.00,Cash,42,"December 5, 2024",291,Inactive,5,"February 14, 2025",Delivered
C6409,Other,Teenager,Islamabad,"March 24, 2025",O10409,"November 7, 2023",Subway,Pizza,Italian,2,"$1,240.23",Card,8,"March 10, 2025",121,Inactive,2,"November 1, 2024",Cancelled
C4426,Other,Adult,Peshawar,"July 15, 2025",O8426,"November 8, 2023",Subway,Sandwich,Chinese,5,$678.51,Wallet,24,"May 1, 2025",254,Active,5,"April 18, 2025",Cancelled
C3940,Other,Teenager,Peshawar,"August 28, 2023",O7940,"November 8, 2023",Subway,Burger,Chinese,2,$350.02,Card,19,"July 16, 2025",372,Inactive,1,"March 17, 2025",Delayed
C1900,Female,Senior,Multan,"July 14, 2024",O5900,"November 9, 2023",Subway,Pizza,Chinese,1,$820.43,Card,12,"September 27, 2024",156,Inactive,4,"January 1, 2025",Cancelled
C3136,Female,Adult,Islamabad,"November 18, 2023",O7136,"November 9, 2023",Subway,Fries,Continental,1,$638.41,Wallet,44,"March 30, 2025",292,Active,2,"December 29, 2024",Cancelled
C4881,Female,Teenager,Lahore,"September 20, 2023",O8881,"November 10, 2023",Subway,Pizza,Fast Food,4,"$1,171.30",Cash,13,"August 14, 2025",364,Active,3,"September 15, 2024",Delivered
